transaction_id,quantity,transaction_amount,return_days,customer_frequency,previous_returns,is_fraud
8203,4,91.7590510999021,5.301100482126578,6,2,0
1700,2,21.81387160320973,5.231434250989205,8,2,0
8943,5,64.14782248913549,9.235882211400842,2,2,0
5404,2,96.42974504725565,17.254517074955437,9,4,0
7219,5,126.86350630913279,6.5176399449961,3,1,0
7502,6,62.59742535294577,9.119289977804451,3,1,0
2942,3,17.424755479054266,12.960265645101975,6,3,0
6301,2,94.14648238352933,3.027276092070437,4,2,0
86,1,75.67701635603967,9.304634579005617,6,2,0
2308,3,32.83137382745827,24.899755207350115,2,3,0
2677,5,31.48943251122847,15.580127526583347,8,4,0
8216,4,5.0,9.148846112677164,1,2,0
7729,11,84.0915749939355,17.376076759220183,9,3,0
2594,4,86.45132203070963,13.99948472448325,3,1,0
5884,5,45.75972641648717,15.432581396255657,3,4,0
1029,7,45.22134936008092,15.427423589461386,9,3,0
136,3,29.18438193187921,13.519150328819643,1,0,0
6831,4,87.75254576562148,20.371073741114984,10,1,0
7814,4,49.21059674286142,8.970194710075834,4,2,0
2854,4,38.47675863697109,24.606320746018348,2,7,0
4409,8,32.53051375063227,14.47549295704696,9,1,0
1200,5,16.690733390586377,11.659757511110705,6,1,0
4717,4,20.188734166663103,4.069746658834882,7,2,0
9517,4,202.7545280329887,8.729364336873116,10,2,1
6594,1,40.38254447477687,17.602286868313058,3,1,0
566,4,74.76177259744132,4.9150542107156525,8,1,0
7328,5,26.804319137320437,10.15148868295534,6,1,0
5430,3,35.15119622756903,15.807121608560237,5,2,0
3927,3,101.75603168722968,0.0,4,0,0
6055,3,33.920194076444446,20.753379091191604,6,2,0
7589,7,62.03369477632787,14.003954140830334,5,0,0
7122,4,11.148087386555519,6.09476149607817,6,0,0
6572,3,19.03948047409056,11.19129060302127,3,1,0
6535,3,41.35826586007815,11.126081040789884,2,4,0
8913,2,87.40420559556304,16.080293844524963,5,5,0
8275,2,135.0052385576168,15.044700390189181,3,2,0
2330,4,46.76161615997186,9.090514210412115,4,1,0
3515,2,150.70497023752665,11.042519732238718,5,2,0
2187,1,9.750463351619246,0.0,5,2,0
195,4,17.78889487806755,8.976621853052297,3,2,0
7257,3,71.77335048690146,14.200596697422665,8,0,0
5666,2,59.190624491042946,6.120159450364175,6,2,0
5059,7,88.63309461544189,5.794143786094228,1,0,0
802,6,86.386610920458,17.58378974444213,7,3,0
8848,3,48.5162685471728,15.712557941442778,6,1,0
9928,5,100.7160548194544,8.238610161563004,5,1,1
2068,2,58.54496739957082,11.640902752635213,7,2,0
9082,2,47.92331074602892,7.869266178304107,3,3,0
8744,3,22.621821018373357,14.24490232924673,5,1,0
644,3,28.24679980283429,15.088627146782805,2,1,0
9374,4,32.489289830057636,14.680877419938717,5,1,0
5103,6,202.1238031564923,16.391527363159685,2,2,0
5460,4,43.75400341229876,5.53213586921572,3,1,0
1637,3,84.94850028579802,13.13273431172813,6,3,0
120,2,24.178314247265657,12.357372380567485,6,2,0
2981,3,59.28624582754,15.38865598915703,2,0,0
5069,3,174.09078094701997,15.313563298756975,7,0,0
3074,4,21.662613092698034,4.556072229944586,4,2,0
8927,3,41.10046994785977,15.32085558284346,6,1,0
3278,3,31.019742645657157,12.31817652402388,3,1,0
2135,3,44.710172787242264,12.732019687903932,3,2,0
8941,3,44.650351180720435,6.6984138173722405,4,0,0
4970,5,41.106616592677724,0.0,8,5,0
6195,6,119.7237108999767,9.582643599126826,6,0,0
134,5,149.80407005077342,15.792121874597097,3,1,0
7731,6,18.557222196574255,7.997707017895004,1,2,0
5324,3,22.551272851129113,21.54954772320258,6,3,0
9640,5,234.13437139399383,1.271854038705003,7,2,1
6160,7,46.131135051235084,3.8874720471697266,3,0,0
2559,2,28.801895157256503,12.4295692719853,5,2,0
62,4,184.62931714937883,24.599287489141133,3,2,0
1358,5,67.12675755217752,13.673426924764104,5,2,0
6725,4,81.15256934960622,2.265841343436234,6,1,0
2467,2,65.2175601114535,11.739861777849486,5,1,0
679,3,72.6807400259304,16.009423890133945,6,1,0
6797,2,17.484098668210397,22.452360134424183,3,1,0
741,2,27.08995381518419,8.425445899126414,7,2,0
5307,3,76.8315875755457,21.051159745905316,6,0,0
7627,3,82.09537890096031,0.0,5,1,0
3641,2,45.8264355910313,21.148109437407463,7,3,0
444,4,16.824453439415723,10.191095652048741,5,3,0
8140,2,19.399799952669976,8.324519770166589,5,1,0
3258,3,66.27109287891903,18.765940557503143,6,1,0
4663,3,171.9006460119947,14.552461191047314,3,0,0
1873,3,19.815001938477376,12.485387637589492,10,2,0
6366,4,38.108349121477445,17.35415480455388,6,3,0
2596,2,14.878879385287195,9.704913196081051,8,1,0
1717,1,46.70262053885135,6.026323632116426,5,4,0
2912,3,71.60316989056267,3.5967925593125756,5,2,0
2843,3,68.5619524933554,21.392890398851094,4,5,0
4027,4,52.11042681483486,8.182642239840053,7,4,0
5488,4,60.87407460503767,8.75673120127136,2,2,0
8634,5,73.30345847941682,20.877862953999042,5,1,0
8037,5,31.415163615185204,18.14410693138335,11,1,0
9232,3,53.120367097861354,13.207482427533876,3,6,0
489,6,69.56129724946857,9.350043270401647,3,1,0
493,3,8.926161164098335,24.40719704029307,7,2,0
690,6,82.15954428196638,1.0407625598053496,3,0,0
3821,5,77.04042896825666,14.915730138400114,4,3,0
602,2,20.269738756927453,0.0,5,1,0
1911,6,83.2837133617127,12.500804675816706,3,1,0
1014,4,28.524336526240816,9.001353760296348,9,2,0
6156,4,60.013093454872156,30.0,6,2,0
1993,2,20.482243228634538,7.328098552308649,4,3,0
5769,1,21.075751262289693,3.033731034432469,6,0,0
3757,2,53.13835959413199,22.44471936301664,5,3,0
2366,6,28.64065422190043,0.3680393277177103,4,0,0
5283,3,202.67484039906776,10.026321631316765,7,4,0
4370,5,42.38763900219087,4.506602833936838,5,1,0
6883,3,33.86888695169313,11.794281696561786,4,1,0
7011,2,16.273007292281324,20.411047506258257,8,2,0
1361,2,15.055242650289271,9.712907078741653,7,0,0
8461,2,17.38172819404725,14.239897993644503,4,3,0
1526,1,93.61672307293797,12.7311862143955,7,1,0
1327,3,117.81214289606457,24.505639129045424,9,1,0
8507,4,51.832678824892746,15.092812744510098,3,5,0
9031,3,33.34296494486091,4.6707436548669,8,0,0
1551,4,50.06694858416422,19.102436868709447,4,2,0
7769,2,43.57560768307351,15.27606026793011,8,2,0
9908,4,251.71355312888255,6.520741247114069,8,3,1
1337,3,53.56455906985427,23.987508190735728,8,6,0
3901,4,79.89787545918473,18.82773535716335,8,2,0
3010,2,87.60560688820811,11.24386210473117,3,1,0
5041,6,10.196953350006307,0.0,8,1,0
8825,2,65.46841123459946,16.415440231631578,5,1,0
2250,3,16.4796580875523,26.19255308430368,5,2,0
6533,5,29.040431275138424,7.2946902031179315,6,3,0
5039,2,76.22580748486378,17.47033311575726,8,2,0
2346,4,142.55738727450114,21.682516070541737,7,3,0
9282,4,33.11309738414783,8.063883540930377,3,0,0
5485,5,40.24361220599843,17.89581814885177,3,3,0
2784,5,63.77414364293474,4.509590375326113,5,1,0
5119,3,58.28037062178497,17.949299928373303,4,0,0
7550,4,153.63709270709995,19.439864655015135,4,2,0
5555,7,182.95882439665655,9.128955116672254,5,4,0
5599,1,47.346975298732076,5.17212537986758,6,2,0
7630,6,194.51621820239782,7.06902725950142,3,2,0
150,4,28.312164658897,0.0,2,4,0
2804,1,50.21174182404583,2.4341037094973785,7,2,0
5874,3,82.69656518239475,10.869318016611697,3,2,0
2086,4,63.06495507462472,10.022489516896957,9,3,0
3751,2,42.5619866490727,27.217883212217856,3,0,0
5612,4,62.18242639260253,9.686794745450747,3,2,0
2259,5,36.47738535158868,0.0,3,1,0
4017,1,19.665394598979496,11.374274861090907,5,3,0
6113,2,96.3320851766821,9.751766391005578,6,2,0
6058,5,45.10307564186309,18.79156665840235,3,2,0
2424,4,40.820049845125126,0.7774683682333219,3,4,0
8034,1,120.90528511067191,3.726726739993838,1,2,0
3856,2,109.99575737561273,3.487931045850461,4,0,0
859,2,16.216078668053047,17.566573714936244,1,0,0
8170,3,99.62814497785274,0.0,5,2,0
7591,5,118.20118854628846,17.98175154219306,7,2,0
8097,6,49.36837567135442,13.41704191434829,4,3,0
7320,5,9.022848498591122,4.6543374247035345,5,3,0
8563,2,76.7112216311861,10.900540377284248,5,3,0
4739,3,55.799016822641654,3.97713053173832,6,1,0
8594,4,33.666253249232284,3.4458802433823266,6,0,0
4462,4,61.550970391441474,17.659544515661377,6,1,0
5528,2,19.539089681445112,24.73329456106295,5,1,0
1364,4,112.4557926287247,17.24504573420462,5,2,0
1779,1,8.349600813100285,10.671836111676468,7,1,0
9221,8,64.06966758399962,8.892536164877562,5,0,0
4785,5,46.05814056236595,20.95158771538204,3,2,0
6334,5,93.38300013384145,14.168952712584785,5,1,0
1818,1,41.43352535373984,5.542497144077878,6,2,0
7799,3,21.140995402799334,6.294421030880698,7,1,0
4937,5,23.885986454396928,3.1703649898303556,4,2,0
2704,4,63.74799940452159,10.93803369618149,7,1,0
5285,2,72.54556496706316,6.6280089404776446,4,2,0
175,4,33.55131099193651,18.47294260966057,6,0,0
7481,2,141.81684302998823,11.438939192112395,5,0,0
2093,4,20.63252406452467,21.308716942856307,4,3,0
8750,3,43.00520809264334,18.845170274963102,5,2,0
3491,3,65.46424244844597,13.741941744128185,3,0,0
1920,3,161.53562207252435,0.0,7,1,0
82,4,7.426136944911047,11.6198811057667,5,1,0
816,3,22.0233649297022,24.632052907426342,6,2,0
8601,6,58.47793554187446,20.109017801538627,2,2,0
7354,3,48.96465236421801,5.083619499299322,1,3,0
4396,2,82.22342641633925,12.234246854612138,2,1,0
9181,1,45.980297311298365,11.947938815535858,5,1,0
5568,4,102.0733636923178,11.309888557137922,5,1,0
283,3,34.65006287983207,10.455381043215402,6,2,0
4120,5,53.02681352808696,5.073418919217045,3,2,0
7480,2,41.81317042653494,2.742125858806835,7,1,0
609,1,14.695535954627756,15.24509306615167,6,2,0
2915,4,66.8309950696003,5.3178661603421435,9,3,0
1813,2,170.4750466237483,28.502760632248098,4,2,0
1271,2,141.9640387408494,16.872461699053893,3,0,0
5924,4,98.14031710422535,10.881506130997405,5,0,0
9595,3,12.57421822392285,1.724004772789355,6,2,1
2994,5,21.096676962170076,16.71695554445515,4,0,0
7109,3,66.00011309094116,23.956053841218104,7,3,0
8613,3,5.715183126980819,16.1553843841091,3,0,0
7356,4,31.648745006025894,9.042924587112978,7,2,0
2642,4,39.81599456561138,8.31826895852484,4,3,0
6553,1,33.848146032013446,5.0332750411445675,4,1,0
4508,4,23.047680560806622,12.021841835298114,5,1,0
2305,4,33.456474708390765,2.9365046188731387,3,2,0
6502,2,9.935140885150155,18.993656960846923,4,2,0
6260,2,21.94598212332748,17.17698033483576,5,1,0
4195,4,48.33158837067964,0.34796160161645595,5,1,0
5562,3,97.86485395344046,8.754602556549566,2,2,0
4840,3,19.60763912238602,13.34130283766519,6,3,0
4655,6,23.387778285094765,10.432260143188975,4,1,0
8147,6,176.4342621549717,4.743145905085832,3,1,0
4168,3,30.817091930084263,1.2280667692997689,5,1,0
3849,3,57.70843093039358,18.794448961759745,6,1,0
9847,4,70.18350356023514,6.9129549274032875,9,4,1
8401,4,37.58914000575153,10.86020926263224,5,2,0
5253,4,104.23128613200886,2.7603091782472724,3,1,0
7884,4,48.73434102279799,10.789964505611758,7,1,0
5533,4,30.916053949009342,26.265835721134373,8,1,0
2414,5,28.86610776136039,2.6054405558018683,9,1,0
3554,2,43.06723265713338,22.420160943773077,6,2,0
4691,5,64.29880241850401,12.268573077591217,7,4,0
4498,2,9.160671862227106,24.632584442023663,5,4,0
2195,4,40.043930413360165,16.430171751651525,4,2,0
5045,3,59.81600752262293,3.194667704424388,3,1,0
2600,3,103.58733453280453,5.034265770777284,7,5,0
1518,1,56.49287927421049,5.184345317513063,7,0,0
4764,4,41.7253448523685,19.607230834415883,5,3,0
4314,4,111.19921907122516,10.519526126508113,6,1,0
3366,3,39.973150665583624,4.2859859048356,5,0,0
6065,3,44.44996042262892,19.78496115210138,5,2,0
6582,3,29.34134526182794,15.353190618870807,2,4,0
2633,6,29.33927789747523,0.0,6,2,0
7337,10,29.880748020744363,10.722187598056658,4,1,0
5633,1,152.68905953389918,14.15729218712777,4,3,0
9168,2,18.779234755220514,14.29174687137867,5,2,0
8789,2,108.12989647728786,11.9258279563575,4,3,0
2434,5,31.254024926480042,18.318841574844523,3,2,0
8277,3,52.203522851443765,3.2413639228973317,3,0,0
6758,4,96.8183561714994,21.151602988438764,2,0,0
6611,3,7.253468750464042,0.0,8,3,0
4520,2,92.04075950966522,26.051839653617716,4,1,0
5587,3,74.35646109764063,2.067277146854268,5,1,0
3545,6,43.88394393357792,26.103989695907902,3,0,0
5965,1,30.017493565132895,6.429825057997017,6,2,0
5992,5,37.539177764790125,10.278751467955805,5,1,0
8805,4,38.341044896602206,9.813910157701619,4,2,0
5531,3,72.01477812183875,6.926990878649959,3,1,0
5444,7,42.56022223122419,13.621163587684284,6,0,0
517,1,38.738013740449645,11.886895257069723,4,0,0
6110,2,55.49029975806277,3.17447006948645,3,4,0
6864,2,23.833404687397422,20.522659068467156,5,3,0
7960,4,65.41215100943747,9.397452140151133,5,4,0
1415,4,36.28118762955594,5.061675493628021,3,1,0
4664,2,32.54142535101371,2.588267983942913,4,1,0
4456,3,28.564118016338963,7.5673797847332995,6,1,0
2761,2,128.78200576255907,16.335382655283624,6,1,0
4855,6,84.19973966131914,15.03343044642029,3,1,0
127,5,39.036880719281925,18.56670482389968,5,3,0
3474,4,46.41593180146844,12.342010795391719,5,5,0
7969,5,107.44206115158157,18.72773541765488,7,6,0
4310,6,27.785108079226806,25.03517310356127,7,1,0
2438,3,67.48185749349783,23.188544184179186,7,1,0
3765,5,62.64160207918767,0.0,4,3,0
6876,2,37.61137391465443,12.880582101045922,7,3,0
5896,5,73.43522561919417,12.237010497526107,8,0,0
5840,3,39.32445849411685,8.92220980941158,8,1,0
8842,4,41.31185121175776,23.82735995231718,7,2,0
9770,6,45.88352185836122,4.549882864513157,9,2,1
1473,3,58.07448075836125,15.121545778219726,4,4,0
4821,4,38.793754757218856,6.130875562209447,4,0,0
6915,3,45.19267053900703,13.262831438460687,10,1,0
3560,6,89.12969460627606,13.399557395701859,4,0,0
3951,3,32.77189618935019,8.40768237024717,6,2,0
49,5,78.67846216274309,13.462381974438154,3,1,0
5437,3,40.76779736681251,18.94560763025091,6,4,0
9897,6,104.1480846396275,11.782255816378978,6,5,1
887,3,43.19595117939136,12.320820474586023,9,6,0
2616,1,76.87365639750463,7.762439076992633,6,5,0
516,2,104.75052154449445,15.914957343921158,6,2,0
3168,5,37.88135204530075,13.820672192680362,4,0,0
2949,2,74.6660117265085,15.861261385216807,8,1,0
1424,2,16.417323155833696,18.869703837704137,5,1,0
139,4,82.33309035560251,4.939403350893015,3,0,0
1924,3,120.47542707404934,27.56849388070503,4,1,0
2378,4,62.25844179577961,2.5641315459735914,6,3,0
3197,2,30.47326633054609,9.797927699009772,3,2,0
5131,4,104.37698084948191,4.823296233897729,4,2,0
112,5,147.36188804534677,0.0,9,3,0
4559,2,211.2000331210862,13.316030161469026,5,2,0
4595,3,29.71653884034359,2.8215664121396493,5,2,0
7997,2,86.00822392481916,0.0,4,1,0
3250,2,27.814296802151844,0.0,4,1,0
4690,5,28.234092690090463,6.534004528777383,6,1,0
8115,4,42.98720841200092,8.5189898853138,6,2,0
7767,1,51.01877628828393,24.01401206917555,1,2,0
4546,4,29.082220728310105,12.246951238840474,4,0,0
7084,3,85.57598819102607,11.486876054772868,5,0,0
3277,3,49.03230349012712,13.180903154224612,6,0,0
7542,6,32.29419892838876,16.758152180334122,5,1,0
6593,2,39.27385646279548,11.554984707491515,5,1,0
4068,4,17.884611060468984,0.0,2,3,0
4408,3,47.16023794984576,17.417115917684658,4,1,0
8644,6,33.67647289258075,27.428715820320825,5,1,0
8588,1,49.04296708779152,19.36495163892514,3,2,0
7384,3,122.71445720647547,9.110654879762608,3,2,0
3222,2,74.15366552501243,5.117236611556364,5,1,0
8210,3,71.88441382938515,23.80764222367459,1,2,0
451,5,62.98566182854236,3.951008573520694,3,0,0
3731,4,16.785275228003382,8.536456822530209,2,6,0
8953,2,37.72775097508354,14.889236440689025,7,1,0
4986,2,53.79931073120775,0.0,8,1,0
3663,3,50.62140347948969,18.019030253059192,4,3,0
2763,2,40.94580087923509,21.367377166882786,3,1,0
658,3,45.35154035632577,10.252891918145256,6,1,0
7678,2,20.04272326364392,10.073301800028583,6,1,0
7676,3,57.14235807532338,23.21494454002676,6,1,0
4620,5,9.672714927601632,17.86933514759633,9,1,0
999,8,21.605937227861585,12.183409919520647,2,1,0
389,3,123.41362505527506,7.383463372352676,9,3,0
3407,8,13.718737960454,12.118590020867472,3,2,0
1476,8,78.67807159897754,0.3632027576393355,4,1,0
2240,2,151.47034749930452,6.061657148182028,2,1,0
2386,2,90.33499514255479,6.103738193597074,4,0,0
9139,5,14.181326320933104,10.060627846602575,4,1,0
992,1,45.75273001615802,12.16428275734158,5,1,0
4997,3,48.49177050460103,11.508008291552123,5,1,0
3922,3,46.04097377224063,4.459313580175643,5,0,0
2972,2,108.40941517174394,20.51062526297836,4,1,0
3386,4,19.382092731752213,6.534106147588106,6,3,0
7885,4,120.3555620654966,21.232995859851407,9,1,0
8812,2,90.13915338810189,1.4946783187340067,5,2,0
4769,1,79.65668157025108,8.787000776436386,5,0,0
1293,4,33.85953168278587,15.958632656133934,10,1,0
1824,4,54.19023852177499,4.491748234742973,8,0,0
2873,4,52.998655866954905,10.643885108927106,8,0,0
4173,2,33.71913076831127,17.77361092738616,7,1,0
2535,2,19.979371746277327,8.177021666863125,4,2,0
9132,4,54.48242264062245,15.20304739981357,5,1,0
1907,2,33.130146093797975,5.713840106121766,9,1,0
42,5,44.88946817739007,6.127386736386034,6,2,0
9491,2,75.20321582860542,4.653405614457725,3,1,0
368,5,67.58575426555015,15.039414709947462,3,2,0
1151,4,85.82410472284792,10.466555202192513,5,1,0
7752,4,121.82756579413434,0.0,7,1,0
6358,6,36.18241933558682,7.977708902007725,5,0,0
5912,6,36.012116711100234,21.18689923764751,10,1,0
6507,2,18.192209257381652,13.316378125601894,4,0,0
7525,2,36.822375393555376,19.30485794508887,3,3,0
4160,4,32.04946140370522,11.510186290332001,4,1,0
4287,5,34.000222172567355,9.450017742213218,5,2,0
7775,4,77.25333829690068,7.7876320680809785,1,3,0
6714,3,65.64492021004769,14.428010563872645,3,3,0
174,7,53.11928637792287,15.162834942528566,1,2,0
1903,5,125.13221192931613,4.195497206207772,6,1,0
1099,2,15.480377835261248,15.569858328757467,2,2,0
8114,5,36.37230617882383,0.0,4,4,0
3408,2,75.36632916296155,19.637077328518707,7,0,0
1538,2,29.07829311030735,0.0,6,2,0
2292,3,29.270398865348437,0.0,5,4,0
9300,2,56.4240674855051,19.923587792431654,8,3,0
1363,3,33.052833421377834,23.65961826941837,4,1,0
7188,4,32.055618492243596,6.182381024568771,5,2,0
6627,2,61.99236098091042,8.037624885138271,6,1,0
5260,2,23.71474560539042,22.264600575121698,6,0,0
6815,4,23.690361015750117,7.397732542806709,5,2,0
9461,3,32.30586814926402,30.0,4,1,0
680,4,26.811747643540077,12.66705707132073,4,1,0
9315,3,67.34296688943839,9.25346042233372,5,2,0
9298,3,38.04317018128472,23.8792300928501,3,2,0
3664,3,14.575364338859723,9.863799699622616,3,4,0
1661,2,27.477751176190225,23.66875495591119,4,0,0
508,4,31.160215713492377,7.996762439861987,3,0,0
166,4,60.52015183926673,9.977246404623415,3,1,0
5497,5,21.022156392957747,8.109546859216854,10,3,0
8299,2,66.29122332609526,9.707717062479237,4,1,0
1006,8,56.85425433837371,23.07961691654762,6,3,0
9739,5,79.33815455367075,3.197896736925747,3,1,1
1914,1,30.145732733694565,7.557152188552415,7,2,0
3494,3,45.503201832710026,0.0,3,1,0
9633,5,308.08269318695955,7.606322750805406,5,3,1
9750,5,10.0,1.5022575857245153,3,5,1
6444,2,57.00404430960834,13.523870055307937,9,2,0
4990,3,36.315796350656925,15.799029682927877,10,2,0
2536,3,84.08425887089103,14.725837937328848,4,1,0
1104,4,42.48105535482763,12.597151514372385,3,2,0
3875,4,31.479793504833285,5.073275965972075,1,1,0
7523,6,43.23431144599719,5.334931537689671,7,2,0
1752,5,48.18409651395636,22.753760087867512,4,2,0
5310,7,88.9295735380515,5.284106652064084,6,3,0
7296,2,179.77400057927906,20.77932827270476,6,3,0
2916,2,98.51907544311058,21.8985245772259,5,2,0
8974,6,16.354768633080113,10.716364694911539,4,4,0
5754,5,108.666489348036,10.52677408731185,5,2,0
152,6,27.487140963316573,15.357457987595767,2,7,0
7690,3,93.4910613174215,15.312249395846283,5,2,0
5679,1,53.07011018169214,5.365132158184608,3,3,0
3907,2,159.81577619420756,17.982131451446225,4,1,0
9135,5,28.102680054530897,9.415220815774916,7,4,0
2552,2,48.71414815390519,12.568075470452982,5,1,0
2773,4,31.651426613014593,5.473538232829065,3,2,0
6098,4,37.83540789297828,11.10514075497931,5,2,0
3551,6,39.11760356908115,20.90079743188281,5,2,0
3722,5,142.83916747515053,19.54852829950863,5,2,0
9870,8,17.91176574319357,12.46298551055996,7,4,1
520,4,175.3813870693413,10.3091504691149,5,2,0
8033,2,27.321428830157622,13.943882345037938,6,2,0
4538,3,77.76105328515347,10.078185679233243,3,0,0
6778,7,45.53498230441852,4.883112712109313,5,5,0
1822,4,72.94728257372253,8.562240240219216,4,2,0
4086,6,49.725955321162274,7.430571076706429,6,2,0
6148,9,55.20561427718796,18.304371981199576,8,1,0
8742,3,46.55533680883662,20.018069369811222,5,0,0
9472,4,26.877821845674948,8.62427859673781,5,3,0
7741,6,58.437232598125405,18.752788823567748,3,0,0
309,9,27.729194133207816,0.0,5,3,0
7720,5,53.82241695842028,8.719365123497186,6,3,0
8222,5,56.496889674081906,8.103140256303664,6,2,0
8656,3,133.9983326873435,11.845662026286945,4,0,0
3599,6,27.816408104319045,15.565557111257071,5,2,0
3622,3,24.11157523915682,7.519024302132408,4,1,0
3811,5,65.73615076656014,21.860381378462016,7,1,0
3450,4,24.374384362392618,2.407260914006441,5,3,0
4591,2,51.21406066666532,15.549678000913186,3,1,0
205,2,126.64425243087487,11.14189536396791,5,2,0
9840,4,129.61486625368312,0.0,9,7,1
1135,3,86.79409744487067,28.195246883503547,8,2,0
9384,6,5.0,5.74540909227475,3,1,0
2749,4,18.811101746928852,8.153479123771156,9,1,0
3613,1,23.34369401500501,12.897782597154054,7,1,0
305,2,28.018893620178684,11.80269322584834,7,3,0
1849,3,64.22322539906274,15.103979597099368,5,1,0
7669,4,45.41032768921662,18.416793008496626,6,0,0
1988,8,39.729357082232966,4.629223534253681,3,3,0
3240,2,36.63059523982491,18.297941954095503,7,0,0
2798,4,57.09357478913013,11.6886355954823,5,1,0
4515,5,31.588325107397765,3.957904050483883,5,1,0
5630,2,39.057794846115556,9.804578055188724,3,2,0
9372,4,69.51227573542613,26.148493907044823,11,3,0
3109,4,70.60217555178932,6.089990415166316,5,3,0
4939,4,40.979956201734915,18.065905915176792,3,2,0
4059,3,47.09941176907891,6.648823255008644,7,1,0
1987,1,69.1276466837018,9.028220131677738,3,2,0
7157,7,51.815664146490874,13.108054701296137,6,0,0
8874,3,46.09719039939833,13.514410994109188,8,2,0
6613,4,39.032704195981985,8.95747358434078,8,1,0
383,6,44.6742017097063,10.093473310200368,8,1,0
5634,2,20.306993070370034,3.6409683293176016,1,1,0
4307,4,20.331506704755146,9.938122298352877,4,1,0
3388,4,41.823289469005154,17.456937387670983,6,3,0
3156,4,38.41933427765196,10.92024637493775,5,0,0
9995,9,14.201674224231708,0.0,8,2,1
2727,2,73.05940550024549,14.612509343829498,2,2,0
6333,3,38.35364243210337,16.207156015220555,2,1,0
9899,4,34.276373636222544,0.0,11,3,1
8751,7,60.1228901302756,21.683072820928412,3,1,0
8302,4,50.93976377070969,0.0,5,2,0
6037,3,13.279395128922427,21.01693133084431,2,2,0
3832,1,56.754159264145926,15.081519962572496,6,0,0
8917,3,63.81429350427638,5.174018105285683,4,1,0
4776,4,34.6509732810864,10.832088579716409,5,0,0
4276,3,34.73205939329703,18.449380978546294,5,1,0
253,5,126.43577897317148,15.698200781443129,5,0,0
7895,4,117.14118161023247,0.0,4,2,0
9590,7,67.977418776952,9.389342718052596,9,2,1
7288,5,16.81646228634772,6.6056286632273595,6,1,0
278,4,63.55348465575256,1.7230102342951774,7,0,0
3252,6,9.447046035834221,20.75609380096224,4,0,0
2480,4,52.954356209962924,20.0475718749817,9,0,0
289,3,71.70980766152127,5.289557575727171,3,4,0
6086,3,36.841271216739734,1.9086993474265483,3,2,0
3075,3,122.11205896238847,17.360173624993834,3,0,0
8123,3,31.333903189894784,5.47236958761191,4,1,0
7598,2,114.17284728532606,5.243730800745802,6,2,0
6403,4,93.39296402933685,15.624337398767643,1,0,0
5089,3,123.84501986621237,5.317570887457947,3,1,0
7283,5,48.874012503238596,22.04505149655469,4,0,0
9717,3,128.11323489131217,5.066414849374605,6,3,1
8402,5,43.79360990400174,8.574101355534234,6,3,0
6121,2,37.45031798422505,0.0,8,0,0
7754,3,125.66396245106775,17.219409765925107,5,3,0
270,4,28.07822187968288,21.41428531346338,6,0,0
6009,4,42.92412155247918,14.814117992356316,3,2,0
4570,1,33.418902864405034,10.179319151441938,4,4,0
9116,5,43.19712229167241,10.560083968101354,6,0,0
9803,8,143.89328423346532,8.457712892044118,9,3,1
2971,5,163.57147255083876,13.383520790148362,4,0,0
6193,5,90.3740281424998,9.612843209485588,5,1,0
8768,5,169.57441968414898,13.352335778108491,6,1,0
4207,2,61.20978250376835,6.844235393961669,5,1,0
3218,3,68.89618817625686,2.533759544896622,7,2,0
1391,1,43.414642119001336,6.071681279104133,4,0,0
3975,4,48.039250328171036,0.0,7,1,0
4316,2,122.46284046605447,15.519215368884073,3,1,0
7959,1,8.126021777923585,14.663594670473552,6,1,0
7344,4,60.735092385691935,8.540133077849873,10,2,0
7448,2,56.22376489456521,16.664358364701993,5,2,0
83,4,42.61307285399937,25.821957123861385,3,1,0
873,8,60.68717932421956,12.920146918844637,10,2,0
9605,7,198.90239638626647,2.1006407620874485,5,1,1
7635,5,79.51238685502891,9.822769149489725,3,1,0
4557,3,26.19894357073679,7.03142915844975,7,2,0
4500,3,13.023052799843093,17.21750584504319,6,2,0
4647,2,62.44979006740957,9.376387748094567,6,2,0
2038,4,103.6844156714169,4.967296154560896,5,1,0
9694,6,30.831123811424888,0.0,10,2,1
6909,3,73.2549841025207,0.4206111267455306,7,1,0
2450,1,29.596795215376755,13.889134590513851,8,0,0
3954,2,54.59938742406877,5.019162365801695,3,2,0
2329,3,29.942013734361414,20.229076366591602,7,0,0
9124,2,76.68609296742655,22.50015735350051,7,1,0
7044,3,60.54685049783773,7.45565871653564,2,1,0
5042,3,19.586303303809604,11.110930078142031,6,0,0
9364,3,34.74844371405695,0.30887310721878514,9,2,0
4746,3,17.73022854076456,10.32888668519247,7,0,0
9367,3,37.99262528573379,1.9465065430021937,3,2,0
9402,1,84.93449054159474,8.128123132084891,8,2,0
6491,3,111.68689652738514,11.320679126897407,6,2,0
6637,4,136.19486041466828,16.5985352232899,7,2,0
7225,3,13.619070595198961,3.610756556670413,3,3,0
2401,3,52.00900929727523,5.515917141462112,7,1,0
5520,3,12.146337686941745,11.325367383163332,11,4,0
1216,4,14.660157780291664,21.053953564089987,2,1,0
8695,3,47.06855837975688,15.268581444591378,10,3,0
6020,3,39.92969050077715,30.0,8,2,0
6865,2,31.828136560442104,19.295586256194312,2,1,0
1064,2,11.03636681004107,7.922401363450071,7,2,0
3786,3,45.46479119511032,12.986805637816456,3,1,0
